date,provider,total_cost,service_count,max_service_cost,cost_std,has_anomaly,anomaly_count,rolling_mean_7d,rolling_std_7d,rolling_mean_14d,rolling_std_14d,rolling_mean_30d,rolling_std_30d,upper_bound_2sigma,lower_bound_2sigma,z_score
2023-01-06,GCP,2431.9642,9,845.1974,249.1251568162934,False,0,2110.5845833333333,345.24556473648965,2110.5845833333333,345.24556473648965,2110.5845833333333,345.24556473648965,2801.0757128063124,1420.093453860354,0.9308725425945161
2023-01-07,AWS,1909.8824,9,798.2232,232.82057432983189,False,0,2415.1646,462.4174385301193,2415.1646,462.4174385301193,2415.1646,462.4174385301193,3339.999477060239,1490.3297229397615,-1.0926971128187593
2023-01-07,Azure,1716.6329,9,669.5601,191.05005343293186,False,0,2218.3712142857144,436.28552479505674,2218.3712142857144,436.28552479505674,2218.3712142857144,436.28552479505674,3090.942263875828,1345.8001646956009,-1.1500228308520062
2023-01-07,GCP,1537.5628000000002,9,581.4858,169.1479255346592,False,0,2028.7243285714287,382.4087592393367,2028.7243285714287,382.4087592393367,2028.7243285714287,382.4087592393367,2793.541847050102,1263.9068100927552,-1.2843888030889554
2023-01-08,AWS,1834.6867,9,768.3004,221.11585290462995,False,0,2437.583014285715,422.81734262545507,2342.6048625000003,474.76529435687615,2342.6048625000003,474.76529435687615,3283.217699536625,1591.9483290348048,-1.4259025198461492
2023-01-08,Azure,1687.3181,9,626.6438,178.08819039417975,False,0,2239.6698571428574,399.6492219643407,2151.989575,445.42685607542717,2151.989575,445.42685607542717,3038.968301071539,1440.3714132141758,-1.3820914111294322
2023-01-08,GCP,1552.7598,9,617.8769,180.41999763586352,False,0,2040.596985714286,362.95351040961344,1969.2287625000001,391.9991268683349,1969.2287625000001,391.9991268683349,2766.504006533513,1314.689964895059,-1.3440762293837305
2023-01-09,AWS,2680.2765999999997,9,1032.3418,299.2076956450629,False,0,2475.043728571429,432.30826114945535,2380.1239444444445,458.144036002473,2380.1239444444445,458.144036002473,3339.6602508703395,1610.427206272518,0.4747373341476445
2023-01-09,Azure,2394.9809,9,898.6797,253.60352538128015,False,0,2263.8782,403.76066940954024,2178.988611111111,424.4584551607449,2178.988611111111,424.4584551607449,3071.3995388190806,1456.3568611809196,0.32470398910176135
2023-01-09,GCP,2133.8151000000003,9,745.2214,218.149467266551,False,0,2049.1392285714287,364.5712719471676,1987.5161333333333,370.76306776741865,1987.5161333333333,370.76306776741865,2778.281772465764,1319.9966846770935,0.2322615026030088
2023-01-10,AWS,2623.0875,9,1107.7041,322.2474710084355,False,0,2499.4168285714286,435.6206122269533,2404.4203,438.72236502934294,2404.4203,438.72236502934294,3370.658053025335,1628.175604117522,0.283895362058434
2023-01-10,Azure,2529.2616,9,971.5581,278.12988152552936,False,0,2300.948457142857,416.11502401475036,2214.01591,415.22977458674194,2214.01591,415.22977458674194,3133.1785051723577,1468.7184091133563,0.5486779608527207
2023-01-10,GCP,2320.0816,9,919.2761,271.1152240078982,False,0,2084.2708428571427,378.94972761100223,2020.77268,365.03604540735364,2020.77268,365.03604540735364,2842.170298079147,1326.3713876351383,0.6222745128459318
2023-01-11,AWS,2732.5013000000004,9,1074.2624,311.94780404197076,False,0,2486.8263857142856,425.95577130519246,2434.2458454545454,427.8022638994782,2434.2458454545454,427.8022638994782,3338.7379283246705,1634.9148431039007,0.5767615579719771
2023-01-11,Azure,2495.7255,9,921.0076,259.0725611523006,False,0,2293.7486142857147,411.5771026537006,2239.625872727273,402.9748890847123,2239.625872727273,402.9748890847123,3116.902819593116,1470.5944089783134,0.49073887835722774
2023-01-11,GCP,2320.2071,9,919.4897,267.0312399754776,False,0,2090.8980285714283,383.1988575945597,2047.9939909090908,357.8787230971952,2047.9939909090908,357.8787230971952,2857.295743760548,1324.5003133823088,0.5984075027451984
2023-01-12,AWS,2741.7242,9,1094.9415,315.5361727595617,False,0,2478.7445714285714,419.5497028665364,2459.869041666667,417.4393946517778,2459.869041666667,417.4393946517778,3317.843977161644,1639.6451656954987,0.6268140026652785
2023-01-12,Azure,2562.3049,9,962.0434,273.3638325287295,False,0,2289.4741285714285,408.10127821888665,2266.5157916666667,395.3516908552583,2266.5157916666667,395.3516908552583,3105.6766850092017,1473.2715721336554,0.6685369196064346
2023-01-12,GCP,2312.701,9,867.0934,249.5710107369633,False,0,2087.013085714286,380.38123526729686,2070.0529083333336,349.6754930793938,2070.0529083333336,349.6754930793938,2847.7755562488796,1326.250615179692,0.5933203148849555
2023-01-13,AWS,2829.5983,9,1156.1751,335.3656735481303,False,0,2478.8224285714286,419.6255890988604,2488.309753846154,412.6132664015616,2488.309753846154,412.6132664015616,3318.0736067691496,1639.5712503737077,0.8359258361269659
2023-01-13,Azure,2721.4626,9,1027.3353,291.69604916147307,False,0,2301.0980714285715,420.7162843168729,2301.5117,398.9974807454866,2301.5117,398.9974807454866,3142.530640062317,1459.665502794826,0.9991639122145821
2023-01-13,GCP,2361.3678,9,928.9353,271.69302040080083,False,0,2076.927885714286,370.51913222113285,2092.4617461538464,344.40029919269233,2092.4617461538464,344.40029919269233,2817.9661501565515,1335.8896212720201,0.767679424756904
2023-01-14,AWS,1757.171,9,669.6756,190.89895746612123,False,0,2457.0065142857143,456.48481164854917,2436.0855571428574,441.9691282817974,2436.0855571428574,441.9691282817974,3369.9761375828125,1544.036890988616,-1.5330970416229082
2023-01-14,Azure,1797.4657,9,714.4995,204.58104307072568,False,0,2312.645614285714,402.7252496123234,2265.5084142857145,406.3252707697839,2265.5084142857145,406.3252707697839,3118.0961135103607,1507.1951150610673,-1.279234204411976
2023-01-14,GCP,1516.0225,9,586.3344,170.06759451606374,False,0,2073.8507,375.7970277919717,2051.287514285714,364.99594880107674,2051.287514285714,364.99594880107674,2825.4447555839433,1322.2566444160566,-1.4843869396096183
2023-01-15,AWS,1791.8030999999999,9,676.7424,193.5820401656233,False,0,2450.880285714286,466.4084790510118,2444.23165,427.73887687999155,2393.133393333333,457.22796701953746,3383.6972438163093,1518.0633276122624,-1.4130900601418714
2023-01-15,Azure,1710.1204,9,667.6568,189.69673889429265,False,0,2315.9030857142857,396.8739547888366,2277.7864714285715,384.6787758460186,2228.4825466666666,416.97850723798683,3109.6509952919587,1522.1551761366125,-1.5263855901934307
2023-01-15,GCP,1544.0372,9,622.3808,183.06695709492774,False,0,2072.6046142857144,377.8218685650396,2056.6008,356.31591422732635,2017.4708266666669,375.31281336427213,2828.248351415794,1316.9608771556352,-1.3989857609137466
2023-01-16,AWS,2667.004,9,1028.4201,297.9076056759074,False,0,2448.9842,465.3462583327244,2462.0139642857143,431.7230489932862,2410.25030625,446.9989622224112,3379.6767166654486,1518.2916833345512,0.468510912241281
2023-01-16,Azure,2474.7086,9,947.7795,268.6767971549961,False,0,2327.2927571428568,400.6476910967577,2295.5854785714287,387.82652986383397,2243.871675,407.5154902564425,3128.588139336372,1525.9973749493415,0.3679438222974155
2023-01-16,GCP,2220.3678,9,878.8784,258.3186116868953,False,0,2084.969285714286,381.5567292880943,2067.054257142857,359.0028685815578,2030.1518875000002,366.1174805242854,2848.0827442904747,1321.8558271380973,0.3548581479298892
2023-01-17,AWS,2635.3098,9,1024.8142,294.67668418201583,False,0,2450.730242857143,466.13066307464635,2475.073535714286,434.1707409473634,2423.4891000000002,436.23340533813285,3382.9915690064354,1518.4689167078502,0.39598243961243645
2023-01-17,Azure,2490.2645,9,969.614,274.6401445935213,False,0,2321.721742857143,397.63101747948394,2311.3351,391.1603240589936,2258.3653705882352,399.0748209605433,3116.983777816111,1526.459707898175,0.4238672279914115
2023-01-17,GCP,2174.016,9,794.7647,230.82390557480716,False,0,2064.1027714285715,370.3864790227937,2074.186807142857,360.14504217736294,2038.6144823529412,356.20478330143925,2804.875729474159,1323.329813382984,0.29675281036478585
2023-01-18,AWS,2782.6321,9,1118.0937,323.32194195389485,False,0,2457.8917857142856,471.5350235506139,2472.3590857142854,431.957247174776,2443.4414888888887,431.59153323843395,3400.9618328155134,1514.8217386130577,0.6886875800651283
2023-01-18,Azure,2535.0489,9,911.5131,256.43488430986724,False,0,2327.3393714285717,400.7644404946783,2310.5439928571427,390.65982403955104,2273.7366777777775,392.61357978356443,3128.8682524179285,1525.810490439215,0.5182833295152791
2023-01-18,GCP,2301.3608,9,897.0536,260.5019943704995,False,0,2061.4104428571427,368.2770849134379,2076.1542357142857,361.39255945621625,2053.2115,351.07480995558063,2797.9646126840184,1324.856273030267,0.6515484317972298
2023-01-19,AWS,2768.4687,9,1071.1745,308.50076396331264,False,0,2461.7124285714285,474.3182247033373,2470.2285,430.29629482153337,2460.5481842105264,426.0082043461191,3410.3488779781032,1513.0759791647538,0.6467309402243306
2023-01-19,Azure,2599.7535,9,987.53,280.74287319827465,False,0,2332.689171428571,404.65481913565856,2311.08165,391.08227005360146,2290.895457894737,388.8133734641885,3141.998809699888,1523.3795331572542,0.6599805956622913
2023-01-19,GCP,2331.7452,9,879.2116,257.2880749642218,False,0,2064.131042857143,370.5064535636406,2075.5720642857145,360.9412966603691,2067.8711684210525,347.115709774493,2805.143949984424,1323.1181357298615,0.7222928361116053
2023-01-20,AWS,2735.7252,9,1062.7036,307.11041973158854,False,0,2448.301985714286,463.384429025582,2463.5622071428575,424.9999842128747,2474.3070350000003,419.1865615050143,3375.07084376545,1521.5331276631218,0.6202694701880586
2023-01-20,Azure,2651.4202,9,999.0282,284.6550892583914,False,0,2322.6831142857145,394.1693750687365,2311.890592857143,391.8261808557315,2308.921695,386.93425894149055,3111.0218644231873,1534.3443641482415,0.8339995608642232
2023-01-20,GCP,2374.8615,9,908.9791,267.8721440759005,False,0,2066.0587142857144,372.34122087436776,2071.4933,356.90420592938466,2083.220685,344.7606796177455,2810.74115603445,1321.3762725369788,0.8293542815063442
2023-01-21,AWS,1877.6394,9,795.544,232.6016956758215,False,0,2465.511757142857,434.7933010967273,2461.2591357142855,428.30567577487244,2445.8942904761907,428.8175250126304,3335.0983593363117,1595.9251549494022,-1.3520731705356297
2023-01-21,Azure,1659.4549,9,659.0006,187.15050977150565,False,0,2302.967285714286,426.91027787547847,2307.80645,398.74494617872205,2277.994704761905,402.887413472303,3156.7878414652428,1449.146729963329,-1.5073714994991965
2023-01-21,GCP,1501.0181,9,565.4386,164.52754056163698,False,0,2063.9152285714285,376.06001418719814,2068.8829642857145,361.21725188593086,2055.4967523809523,359.2462597399458,2816.0352569458246,1311.7952001970323,-1.4968279193057956
2023-01-22,AWS,11809.66448456856,9,10735.605684568562,3534.6003182063578,True,1,3896.634812081223,3503.731005137872,3173.757548897754,2515.7615222824134,2871.52020838948,2039.7527669856993,10904.096822356967,-3110.8271981945213,2.2584581010589595
2023-01-22,Azure,1697.3889,9,652.4394,184.8209933487738,False,0,2301.1485000000002,429.8738007848313,2308.5257928571427,397.54675253302156,2251.6035318181816,412.2034628794301,3160.8961015696627,1441.4008984303377,-1.404504296135975
2023-01-22,GCP,1610.8445000000002,9,638.1811,187.74611495157347,False,0,2073.4591285714287,361.2222593568752,2073.031871428572,355.1151347213928,2035.2852863636363,363.1794816945096,2795.903647285179,1351.0146098576784,-1.2806924728110414
2023-01-23,AWS,2684.7905,9,1062.7587,310.11643853996645,False,0,3899.1757406526517,3502.696942991802,3174.079970326326,2515.6937008363825,2863.4015254160245,1993.2359521828412,10904.569626636256,-3106.2181453309527,-0.3467000601014163
2023-01-23,Azure,2456.2780000000002,9,944.3796,267.9843914151474,False,0,2298.5155571428572,428.68839389250206,2312.9041571428575,398.90738408183984,2260.50242173913,404.98124835204624,3155.8923449278614,1441.138769357853,0.3680119291877436
2023-01-23,GCP,2306.0546,9,882.1251,258.562040165849,False,0,2085.7001,368.410715064695,2085.3346928571427,360.32825047238515,2047.0578652173913,359.2931458568016,2822.52153012939,1348.8786698706099,0.5981218541939158
2023-01-24,AWS,2629.165,9,1003.5407,286.845730390702,False,0,3898.2979120812233,3503.067227873667,3174.5140774691827,2515.5918303163294,2853.6416701903568,1950.009486921132,10904.432367828558,-3107.8365436661106,-0.36229190864007893
2023-01-24,Azure,2510.0846,9,930.7256,263.2662628217507,False,0,2301.347,430.2286441875764,2311.5343714285714,398.13948363319844,2270.901679166667,399.3424839251979,3161.804288375153,1440.8897116248475,0.48517829488941877
2023-01-24,GCP,2235.7021999999997,9,823.7664,241.89048958221835,False,0,2094.5124142857144,371.5992607359411,2079.307592857143,356.7879718199214,2054.9180458333335,353.4991746509582,2837.7109357575964,1351.3138928138324,0.37995174003921134
2023-01-25,AWS,2743.4833000000003,9,1071.8592,308.6880368444888,False,0,3892.705226366938,3505.1758789707433,3175.2985060406113,2515.4451045015485,2849.2353353827425,1909.0791895871955,10903.056984308425,-3117.6465315745486,-0.3278642687407932
2023-01-25,Azure,4033.209539322458,9,1764.923439322458,564.8799801126886,True,1,2515.3699484746367,788.9519036254437,2421.354659951604,609.0400833506083,2341.393993572898,526.3637637113784,4093.273755725524,937.4661412237492,1.9238683421270943
2023-01-25,GCP,2255.6662,9,814.0895,239.62563684114008,False,0,2087.984614285714,367.7413190102856,2074.6975285714284,353.8406624167142,2062.947972,348.37755845013,2823.4672523062854,1352.5019762651427,0.4559770062420972
2023-01-26,AWS,2833.1865000000003,9,1129.4228,327.86125057730214,False,0,3901.9506263669377,3501.800048486169,3181.8315274691827,2514.35095432267,2848.6180724834066,1870.51060525755,10905.550723339276,-3101.6494706054004,-0.3052042125673794
2023-01-26,Azure,3492.0245083360333,9,1236.3190083360334,410.7732002825649,True,1,2642.8372353797845,872.5125422516458,2487.763203404178,672.9277781411183,2385.6490133714806,562.9366176490624,4387.8623198830755,897.812150876493,0.9732665512908548
2023-01-26,GCP,2357.1799,9,872.0479,258.6660047003992,False,0,2091.618142857143,370.6652863969542,2077.874592857143,356.33293769955014,2074.2645846153846,346.1819681188789,2832.9487156510513,1350.2875700632349,0.7164462572784446
2023-01-27,AWS,2803.7643,9,1078.674,312.78200649021517,False,0,3911.6704977955087,3498.115959781705,3179.9862417548975,2514.638807071427,2846.9568216506877,1834.2068654521124,10907.902417358919,-3084.5614217679013,-0.3167151148026349
2023-01-27,Azure,2586.333,9,985.4553,281.3583172825623,False,0,2633.539063951213,872.7526079125894,2478.111089118464,670.2817800235703,2393.081753616981,553.35422365645,4379.044279776392,888.0338481260342,-0.05408871142082762
2023-01-27,GCP,2375.873,9,925.7808,270.3015012655749,False,0,2091.762642857143,370.79428382874164,2078.9106785714284,357.24057137772917,2085.435266666667,344.38615070793145,2833.3512105146265,1350.1740751996597,0.7662209735501548
2023-01-28,AWS,2085.3147,9,869.2519,256.17284251077433,False,0,3941.3383977955086,3478.8174071032163,3203.4250774691827,2501.8534599567447,2819.75531730602,1805.6656345971107,10898.973212001942,-3016.296416410924,-0.533521447261146
2023-01-28,Azure,1903.3634,9,798.4889,231.5643721416724,False,0,2668.383135379784,831.2641441683245,2485.6752105470355,662.5629362017294,2375.591812416375,550.8405105754953,4330.911423716433,1005.8548470431351,-0.9203088341363047
2023-01-28,GCP,1665.0475999999999,9,683.5817,200.96720280986426,False,0,2115.1954285714287,330.2002802040941,2089.5553285714286,341.0305605633706,2070.4214214285716,347.1610521604563,2775.595988979617,1454.7948681632406,-1.3632569551177633
2023-01-29,AWS,1992.0105,9,827.7131,243.72779929503838,False,0,2538.8164,349.492841370294,3217.7256060406116,2493.7229683262867,2791.2123925713295,1779.778292689567,3237.802082740588,1839.8307172594123,-1.5645696714545427
2023-01-29,Azure,1912.6709,9,758.5753,219.67224483632683,False,0,2699.137706808356,792.427781798341,2500.143103404178,646.3378239314659,2359.6290223330516,547.7026207017974,4283.993270405038,1114.282143211674,-0.9924775794994851
2023-01-29,GCP,1737.6261,9,717.8897,211.34450161408859,False,0,2133.3070857142857,300.02385020110427,2103.383107142857,320.517755535524,2058.9457206896554,346.4614574601701,2733.3547861164943,1533.259385312077,-1.3188317710333501
2023-01-30,AWS,2877.4759,9,1201.4423,351.0290617052992,False,0,2566.3428857142862,369.8984870144504,3232.7593131834687,2490.7801767881306,2794.087842818952,1748.8941820269313,3306.139859743187,1826.5459116853854,0.8411308107694906
2023-01-30,Azure,2714.4938,9,1065.7053,306.94424607606993,False,0,2736.0256782369274,785.21553851467,2517.2706176898923,648.7844229555648,2371.457848255283,542.0624686296403,4306.4567552662675,1165.5946012075874,-0.02742161506078951
2023-01-30,GCP,2432.9045,9,1003.3415,293.7742750537042,False,0,2151.4285,315.6221558292339,2118.5642999999995,331.3357094144848,2071.4110133333334,347.21447337714187,2782.6728116584677,1520.1841883415323,0.8918131848494177
2023-01-31,AWS,3031.0263999999997,9,1206.359,354.09457137642426,False,0,2623.7516571428573,410.2566524588612,3261.02478461204,2485.7189284955907,2839.196796152285,1736.5165043166144,3444.26496206058,1803.2383522251348,0.9927315996344251
2023-01-31,Azure,2870.5295,9,1191.4843,346.765045996997,False,0,2787.517806808356,779.7288506963591,2544.432403404178,655.4921690666939,2415.8679115886166,525.7753595378811,4346.975508201074,1228.0601054156377,0.1064622568696819
2023-01-31,GCP,2533.9385,9,1032.3927,303.29962200247127,False,0,2194.0336857142856,347.4213345353226,2144.27305,349.4381487861813,2106.887256666667,337.85523899130334,2888.8763547849308,1499.1910166436405,0.9783648282261083
2023-02-01,AWS,2581.7698,9,1084.5432,313.28560284416375,False,0,2600.6497285714286,406.93038749937773,3246.6774774691835,2489.269704916174,2844.6540694856185,1735.4042503345222,3414.510503570184,1786.788953572673,-0.04639596636515874
2023-02-01,Azure,2288.7555,9,809.44,225.82603568865244,False,0,2538.3100869051477,564.2320764060512,2526.8400176898926,659.0587418961986,2417.9756782552827,525.1123046147254,3666.77423971725,1409.8459340930453,-0.4422906767269867
2023-02-01,GCP,2170.4743,9,798.6614,231.51171795740404,False,0,2181.8634142857145,346.39312238971286,2134.9240142857143,346.6518470133483,2110.10242,337.99059417245695,2874.6496590651404,1489.0771695062888,-0.03287915824399172
2023-02-02,AWS,2605.4926,9,1011.1573,289.43712065484436,False,0,2568.122028571429,394.144175416514,3235.036327469183,2492.057611579312,2849.754629485619,1734.4364422342414,3356.4103794044568,1779.833677738401,0.09481447084429129
2023-02-02,Azure,2418.8649,9,836.2467,233.58795918649147,False,0,2385.0015714285714,376.45682906079185,2513.9194034041784,659.2924288038876,2422.94551492195,524.3662799643851,3137.9152295501553,1632.0879133069877,0.08995275409353848
2023-02-02,GCP,2089.57,9,745.3959,217.63925740863658,False,0,2143.6334285714283,338.4968372419143,2117.6257857142855,342.08711722115873,2110.6160766666667,337.9457944551774,2820.627103055257,1466.6397540875996,-0.15971620004422915
2023-02-03,AWS,2588.9653,9,976.5432,276.4620657302799,False,0,2537.4364571428573,380.8791842371905,3224.553477469183,2494.6268800872167,2842.032326152286,1735.0861795142578,3299.194825617238,1775.6780886684764,0.1352892071542506
2023-02-03,Azure,2540.656,9,979.4474,278.3514999097205,False,0,2378.4762857142855,372.76318809818827,2506.007674832749,658.1791097743069,2422.76323492195,524.3229327077769,3124.002661910662,1632.949909517909,0.43507438358575307
2023-02-03,GCP,2255.1753,9,808.2783,239.8349983622386,False,0,2126.3909,327.5937244872018,2109.076771428571,336.6158735385333,2109.994693333333,337.6523793502207,2781.5783489744035,1471.2034510255962,0.39312230477308224
2023-02-04,AWS,1898.6162,9,790.7581,230.1781246998404,False,0,2510.765242857143,422.1199434333262,3226.051820326326,2493.761805020944,2812.042969485619,1743.6222484567238,3355.0051297237956,1666.5253559904909,-1.4501779704525664
2023-02-04,Azure,1702.1608999999999,9,666.1082,189.11362049021906,False,0,2349.7330714285713,420.23830672142384,2509.0581034041784,654.039777212618,2393.0943882552833,539.3695034379668,3190.209684871419,1509.2564579857235,-1.5409641650215062
2023-02-04,GCP,2160.694523064144,9,656.908823064144,240.98043389219646,True,1,2197.197603294878,257.2773676470569,2156.196515933153,287.5464460154327,2104.0213241021384,335.0198327013773,2711.7523385889917,1682.6428680007639,-0.14188220504754318
2023-02-05,AWS,1826.2793,9,713.2555,205.75713447515483,False,0,2487.0893571428574,459.09370315268745,2512.9528785714283,392.90227313307514,2778.617169485619,1752.8721253953222,3405.2767634482325,1568.9019508374824,-1.4393794831066173
2023-02-05,Azure,1745.2619,9,656.6097,185.95690875927707,False,0,2325.8175,452.76185427397,2512.477603404178,649.5796531455297,2363.2666182552834,549.8793325520962,3231.3412085479404,1420.29379145206,-1.282253782023383
2023-02-05,GCP,1986.6877050431015,9,599.8203,202.0313613006976,True,1,2232.7778325867494,192.09227167623402,2183.0424591505175,247.46608351218322,2089.178774270242,329.81300713243604,2616.9623759392175,1848.5932892342812,-1.2811037393380647
2023-02-06,AWS,2714.5865000000003,9,1096.6603,318.03888240746124,False,0,2463.8194428571433,439.7281441290077,2515.0811642857143,393.98390105549873,2805.4406394856187,1745.260328593296,3343.2757311151586,1584.363154599128,0.5702774782337258
2023-02-06,Azure,2406.3041,9,892.7184,254.11525003578484,False,0,2281.7904000000003,422.6503495740936,2508.908039118464,650.0493748999935,2386.255658255283,536.1585364846937,3127.0910991481874,1436.4897008518133,0.2946021460178085
2023-02-06,GCP,2231.585,9,880.8296,259.61105991111225,False,0,2204.0179040153207,171.054304450384,2177.7232020076603,245.4103754435055,2112.312847603575,313.735324433543,2546.126512916089,1861.9092951145526,0.16115990809523462
2023-02-07,AWS,2667.4432,9,998.6977,287.7717005652518,False,0,2411.878985714286,378.8181773751759,2517.815321428571,394.968109279684,2833.1991894856187,1735.8853330120119,3169.515340464638,1654.2426309639343,0.6746355627806437
2023-02-07,Azure,2524.3814,9,990.4716,282.08565977206626,False,0,2232.340671428571,357.5191472243817,2509.929239118464,650.0625951050727,2414.157768255283,520.0703695434898,2947.3789658773344,1517.3023769798078,0.8168533932738582
2023-02-07,GCP,2283.0091,9,862.5508,252.388164179329,False,0,2168.1708468724637,103.24273927142944,2181.1022662933747,246.5929351927663,2136.654490936908,296.69024190570536,2374.6563254153225,1961.685368329605,1.1123131169980842
2023-02-08,AWS,2748.3184,9,1054.0676,304.5872105910081,False,0,2435.671642857143,396.1029382260646,2518.160685714286,395.1826703545436,2835.467249485619,1735.7230819458093,3227.8775193092724,1643.4657664050137,0.7893068366072896
2023-02-08,Azure,2639.1437,9,1014.81,290.31914587525677,False,0,2282.3961285714286,389.80483865561393,2410.353107738288,484.4549458256384,2422.2965282552827,521.6679556897707,3062.005805882656,1502.7864512602007,0.9151953389240426
2023-02-08,GCP,2328.2123,9,847.8049,249.99565718810052,False,0,2190.704846872464,119.7273792166131,2186.284130579089,249.03052665725858,2143.1343976035746,298.7418760101476,2430.15960530569,1951.2500884392375,1.1485046613908307
2023-02-09,AWS,2839.2084,9,1162.2446,337.7659542965476,False,0,2469.0596142857144,421.81842192575004,2518.5908214285714,395.5550374307133,2842.671279485619,1735.2596525925476,3312.6964581372144,1625.4227704342143,0.8775073976701828
2023-02-09,Azure,2549.6538,9,951.9409,271.2770825652943,False,0,2301.080257142857,400.4260510537201,2343.0409142857143,375.91062292108535,2422.976268255283,521.8254005300369,3101.9323592502974,1500.2281550354169,0.6207726550318131
2023-02-09,GCP,2370.687,9,905.5227,265.3802191453943,False,0,2230.864418301035,127.0719297325287,2187.248923436232,249.7686105154421,2144.8212442702416,299.91602599733386,2485.0082777660928,1976.7205588359777,1.1003420030857667
2023-02-10,AWS,2895.0964,9,1216.0946,354.2743626504315,False,0,2512.792628571429,451.1700751012352,2525.1145428571426,401.33104998967156,2848.091116152286,1735.1576051396892,3415.132778773899,1610.4524783689585,0.8473606573794615
2023-02-10,Azure,2603.1836000000003,9,1018.9948,289.9569702089207,False,0,2310.0127714285713,407.2995414299972,2344.2445285714284,376.7755146646435,2426.5582049219497,522.7100479991274,3124.6118542885656,1495.413688568577,0.7197916981232266
2023-02-10,GCP,2453.7945,9,942.8066,277.13518075508745,False,0,2259.2385897296067,152.9459594558438,2192.8147448648037,255.10638344338454,2149.2741576035746,303.57913687927095,2565.1305086412945,1953.3466708179192,1.2720565548859133
